name	rank	threshold_0.90_exclude0	threshold_0.99_exclude0	threshold_add0_0.99	taxid	threshold_0.90_include0	threshold_0.99_include0
Moroccan watermelon mosaic virus	S	0.136102974421624	0.136102974421624	0	167129	0.136102974421624	0.136102974421624
Morogoro mammarenavirus	S	19.8941630525604	19.8941630525604	0	573900	19.8941630525604	19.8941630525604
Mosavirus	G	8.83702916151019	9.49357329623555	0	1481451	8.83702916151019	9.49357329623555
Mosavirus A	S	8.83702916151019	9.49357329623555	0	1481452	8.83702916151019	9.49357329623555
Mosigvirus	G	57.0183351529059	108.908203177505	0	1913652	57.0183351529059	108.908203177505
Mosigvirus HX01	S	95.7388842506739	114.70120378652	0	1914155	95.7388842506739	114.70120378652
Mosigvirus mar005p1	S	2.4925162200493	2.4925162200493	0	2560437	2.4925162200493	2.4925162200493
Mosigvirus phapec2	S	10.0298890694269	10.0298890694269	0	2560451	10.0298890694269	10.0298890694269
Moturavirus	G	22.7393781277884	26.091819869443	0	2843423	22.7393781277884	26.091819869443
Moturavirus motura	S	22.7393781277884	26.091819869443	0	2843625	22.7393781277884	26.091819869443
Moumouvirus	S	72.70646664046	188.451461914038	71.3959429397514	985782	72.70646664046	188.451461914038
Mouse kobuvirus M-5/USA/2010	S	0.653299718885131	0.653299718885131	0	1074213	0.653299718885131	0.653299718885131
Mouse mammary tumor virus	S	521.185769013536	41887.4797235397	22.7060073828903	11757	521.185769013536	41887.4797235397
Mucilaginibacter	G	217.589112632037	535.045478865704	405.965353951633	423349	217.589112632037	535.045478865704
Mucilaginibacter celer	S	52.9871506159756	178.954903364352	78.2223887501697	2305508	52.9871506159756	178.954903364352
Mucilaginibacter ginkgonis	S	51.7432097151781	116.851489185717	69.649088324424	2682091	51.7432097151781	116.851489185717
Mucilaginibacter ginsenosidivorans	S	24.8845249865921	73.2455010325642	24.3181602818915	398053	24.8845249865921	73.2455010325642
Mucilaginibacter ginsenosidivorax	S	50.1822277274698	134.637394714946	67.0409498473897	862126	50.1822277274698	134.637394714946
Mucilaginibacter gossypii	S	64.7418201426559	173.605612878652	64.7009570191252	551996	64.7418201426559	173.605612878652
Mucilaginibacter gotjawali	S	46.6450544581011	169.241698918419	52.9273184630115	1550579	46.6450544581011	169.241698918419
Mucilaginibacter mali	S	32.4663619451905	141.405981318245	27.8251596783816	2740462	32.4663619451905	141.405981318245
Mucilaginibacter mallensis	S	74.6648268234056	199.489054497263	135.689712098116	652787	74.6648268234056	199.489054497263
Mucilaginibacter paludis	S	59.9953015055883	258.857199388359	98.3065294732481	423351	59.9953015055883	258.857199388359
Mucilaginibacter rubeus	S	36.1083928657623	186.462166908496	48.1877971618144	2027860	36.1083928657623	186.462166908496
Mucilaginibacter sp. 14171R-50	S	69.7058413495051	150.845191189297	74.7977820710885	2703789	69.7058413495051	150.845191189297
Mucilaginibacter sp. F39-2	S	45.5440764793839	116.846841948447	46.2900073067545	2728022	45.5440764793839	116.846841948447
Mucilaginibacter xinganensis	S	66.2228110375025	212.986759841807	69.957122696408	1234841	66.2228110375025	212.986759841807
Mufasoctovirus	G	10.3440894220874	21.7390803095229	0	2843424	10.3440894220874	21.7390803095229
Mufasoctovirus mufasa8	S	10.3440894220874	21.7390803095229	0	2843729	10.3440894220874	21.7390803095229
Muldoonvirus	G	40.4918500817881	61.8492028554029	0	2843425	40.4918500817881	61.8492028554029
Muldoonvirus PS2	S	16.6239984040962	16.6239984040962	0	2846184	16.6239984040962	16.6239984040962
Muldoonvirus muldoon	S	48.7689392916027	63.0103186011906	0	2846182	48.7689392916027	63.0103186011906
Mule deerpox virus	S	30.3542154273489	61.74260883579	9.02388345720768	304399	30.3542154273489	61.74260883579
Mume virus A	S	5.40102619497705	5.40102619497705	0	2137858	5.40102619497705	5.40102619497705
Mumia	G	70.4871869758331	204.173444021695	100.177404845907	1546255	70.4871869758331	204.173444021695
Mumia sp. ZJ1417	S	70.4871869758331	204.173444021695	100.177404845907	2708082	70.4871869758331	204.173444021695
Muminvirus	G	57.0983322196426	81.2805414905103	10.4829848039726	2843426	57.0983322196426	81.2805414905103
Muminvirus filifjonk	S	17.5842989367154	21.553438103445	0	2844286	17.5842989367154	21.553438103445
Muminvirus mymlan	S	18.5192598562802	28.4962902379644	0	2844294	18.5192598562802	28.4962902379644
Muminvirus snusmum	S	14.8632269372918	15.8468078725605	0	2844298	14.8632269372918	15.8468078725605
Muminvirus tooticki	S	9.78941223290155	15.1986895230415	0	2844301	9.78941223290155	15.1986895230415
Mumps orthorubulavirus	S	10.6653015080736	10.6653015080736	0	2560602	10.6653015080736	10.6653015080736
Mupapillomavirus	G	7.86472670074715	7.86472670074715	0	334202	7.86472670074715	7.86472670074715
Mupapillomavirus 1	S	7.86472670074715	7.86472670074715	0	334203	7.86472670074715	7.86472670074715
Murciavirus	G	30.6278713629403	30.6278713629403	0	2731675	30.6278713629403	30.6278713629403
Murdochiella	G	29.9043062200957	157.258775997755	29.8768690302921	1161127	29.9043062200957	157.258775997755
Murdochiella vaginalis	S	29.9043062200957	157.258775997755	29.8768690302921	1852373	29.9043062200957	157.258775997755
Muribaculum	G	53.6358421107854	220.395126650187	63.1462444138035	1918540	53.6358421107854	220.395126650187
Muribaculum gordoncarteri	S	59.1792789973749	285.690721114594	56.5845400056055	2530390	59.1792789973749	285.690721114594
Muribaculum intestinale	S	32.0366524928659	84.838742583288	17.0662312850385	1796646	32.0366524928659	84.838742583288
Muricauda	G	232.576168695248	894.640406576713	588.676111773115	111500	232.576168695248	894.640406576713
Muricauda aurantiaca	S	74.1412091997291	255.242579688706	77.2164127294092	1383885	74.1412091997291	255.242579688706
Muricauda lutaonensis	S	43.0050042043445	149.511700523844	43.7182977787425	516051	43.0050042043445	149.511700523844
Muricauda oceani	S	48.6121238636916	127.513167587074	49.325938200847	2698672	48.6121238636916	127.513167587074
Muricauda ruestringensis	S	352.187466426457	927.801943460706	566.839325460042	111501	352.187466426457	927.801943460706
Murid betaherpesvirus 1	S	21.3546816394182	29.8442608796339	10.5568940112644	10366	21.3546816394182	29.8442608796339
Murid betaherpesvirus 2	S	69.2405686351462	82.3926835297026	15.0669662923988	28304	69.2405686351462	82.3926835297026
Murid betaherpesvirus 8	S	73.6786654073248	189.114018503192	0	1261657	73.6786654073248	189.114018503192
Muriicola	G	65.0597736752296	181.804875872411	100.492043002963	762641	65.0597736752296	181.804875872411
Muriicola soli	S	65.0597736752296	181.804875872411	100.492043002963	2507538	65.0597736752296	181.804875872411
Murine astrovirus	S	10.1250616554694	10.2058845180328	0	1141625	10.1250616554694	10.2058845180328
Murine coronavirus	S	18.1022928643069	20.660441404247	0	694005	18.1022928643069	20.660441404247
Murine leukemia virus	S	372883.975129113	514286.639650712	457637.877950734	11786	372883.975129113	514286.639650712
Murine leukemia-related retroviruses	S	21015.1275788182	103737.957303055	78349.6733705198	99182	21015.1275788182	103737.957303055
Murine osteosarcoma virus	S	317.015043922038	670.215935598283	4.94499061771801	11830	317.015043922038	670.215935598283
Murine respirovirus	S	6.22036624302489	7.57635274395466	0	11191	6.22036624302489	7.57635274395466
Murine roseolovirus	S	9.71404639512964	9.87263428353822	0	1940555	9.71404639512964	9.87263428353822
Murmansk microtuspox virus	S	45.2254229896603	335.616859813334	42.0786690430319	2734570	45.2254229896603	335.616859813334
Muromegalovirus	G	40.473380390082	115.389038352145	22.4501344882395	10365	40.473380390082	115.389038352145
Murrayvirus	G	5.11773345820603	5.11773345820603	0	2733197	5.11773345820603	5.11773345820603
Murrayvirus lumpael	S	5.11773345820603	5.11773345820603	0	2734260	5.11773345820603	5.11773345820603
Mus musculus mobilized endogenous polytropic provirus	S	72636.2063470668	222650.493369154	205482.647453844	590745	72636.2063470668	222650.493369154
Musca hytrosavirus	S	17.2452544330665	40.8910429560417	6.00821968758553	2747498	17.2452544330665	40.8910429560417
Muscavirus	G	17.2452544330665	40.8910429560417	6.00821968758553	1285593	17.2452544330665	40.8910429560417
Musicola	G	40.1284109149278	86.8902962147427	39.0840829328734	2884243	40.1284109149278	86.8902962147427
Musicola paradisiaca	S	40.1284109149278	86.8902962147427	39.0840829328734	69223	40.1284109149278	86.8902962147427
Mustelpoxvirus	G	9.54330573337542	10.6690447095195	0	2733296	9.54330573337542	10.6690447095195
Mycetocola	G	49.7435514305522	127.095017802454	69.0885637022208	76634	49.7435514305522	127.095017802454
Mycetocola sp. JXN-3	S	34.4311640944867	111.453589132361	47.6910986958471	2116510	34.4311640944867	111.453589132361
Mycetocola zhujimingii	S	41.4343857935454	142.556446875121	46.2622665191618	2079792	41.4343857935454	142.556446875121
Mycetohabitans	G	102.831248024544	238.14427799895	176.312072381766	2571159	102.831248024544	238.14427799895
Mycetohabitans rhizoxinica	S	102.831248024544	238.14427799895	176.312072381766	412963	102.831248024544	238.14427799895
Mycoavidus	G	89.9897642150648	499.77495896643	209.736158739641	1810868	89.9897642150648	499.77495896643
Mycoavidus cysteinexigens	S	89.40921647356	508.14564100858	210.108477990838	1553431	89.40921647356	508.14564100858
Mycoavidus sp. B2-EB	S	39.2783217717682	95.6905203274501	26.9711091980308	2651972	39.2783217717682	95.6905203274501
Mycobacterium	G	3561.50023996033	101423.486756025	86819.1683959611	1763	3561.50023996033	101423.486756025
Mycobacterium Phage Niklas	S	15.7840051661924	16.5759749492828	0	2517936	15.7840051661924	16.5759749492828
Mycobacterium avium	S	129.486846848483	394.605847353906	257.620404571353	1764	129.486846848483	394.605847353906
Mycobacterium basiliense	S	71.5563506261181	153.843176423511	77.1554295815638	2094119	71.5563506261181	153.843176423511
Mycobacterium branderi	S	180.341210209167	432.045212195618	205.465379083624	43348	180.341210209167	432.045212195618
Mycobacterium canettii	S	245.846750769869	486.127529675668	350.68582014482	78331	245.846750769869	486.127529675668
Mycobacterium colombiense	S	52.721782177742	169.112723977023	71.4425631889291	339268	52.721782177742	169.112723977023
Mycobacterium conspicuum	S	47.8560842410304	131.462188188122	62.3371825412833	44010	47.8560842410304	131.462188188122
Mycobacterium cookii	S	29.8972041922861	152.179968563924	29.9413134139234	1775	29.8972041922861	152.179968563924
Mycobacterium crocinum	S	14.4986216327317	15.6336818350224	0	388459	14.4986216327317	15.6336818350224
Mycobacterium dioxanotrophicus	S	57.7517253327943	147.081863282516	82.1710657482781	482462	57.7517253327943	147.081863282516
Mycobacterium doricum	S	47.6097209976636	161.075956901099	62.1534260952318	126673	47.6097209976636	161.075956901099
Mycobacterium florentinum	S	665.132642132606	1258.35736798325	1072.5611286648	292462	665.132642132606	1258.35736798325
Mycobacterium frederiksbergense	S	75.7665314256229	217.302419503869	103.809565296881	117567	75.7665314256229	217.302419503869
Mycobacterium gallinarum	S	50.1211846616667	114.665601974082	62.8501875885791	39689	50.1211846616667	114.665601974082
Mycobacterium goodii	S	62.0185495475538	341.264468757958	80.1360327448254	134601	62.0185495475538	341.264468757958
Mycobacterium gordonae	S	67.2368339939537	133.783216342088	85.6911166753574	1778	67.2368339939537	133.783216342088
Mycobacterium grossiae	S	81.4058356370339	185.58594372144	106.413492790813	1552759	81.4058356370339	185.58594372144
Mycobacterium haemophilum	S	34.8609513047936	113.573575064366	36.8323221223335	29311	34.8609513047936	113.573575064366
Mycobacterium heckeshornense	S	77.6529584908232	286.604718345646	99.4153278887771	110505	77.6529584908232	286.604718345646
Mycobacterium heidelbergense	S	45.2159890282966	144.039220421221	52.04590683064	53376	45.2159890282966	144.039220421221
Mycobacterium intracellulare	S	117.228679657246	313.635580647364	215.448271273343	1767	117.228679657246	313.635580647364
Mycobacterium kansasii	S	275.460683904825	2331.02406549245	981.928239167697	1768	275.460683904825	2331.02406549245
Mycobacterium koreense	S	90.2649549555718	302.695185845617	150.198466195169	1069220	90.2649549555718	302.695185845617
Mycobacterium kubicae	S	43.8212109108894	88.0875015179168	65.8865798760624	120959	43.8212109108894	88.0875015179168
Mycobacterium lacus	S	40.996147807955	140.29757300517	47.6478901511484	169765	40.996147807955	140.29757300517
Mycobacterium lentiflavum	S	15.5291617790444	21.5473196192686	1.40161822478617	141349	15.5291617790444	21.5473196192686
Mycobacterium leprae	S	115.503793177467	1234.55488829877	132.241387982273	1769	115.503793177467	1234.55488829877
Mycobacterium liflandii	S	20.2316768208054	28.7263303721813	0.398601500525716	261524	20.2316768208054	28.7263303721813
Mycobacterium mantenii	S	1400.16535329893	101163.899331894	91564.6887600597	560555	1400.16535329893	101163.899331894
Mycobacterium marinum	S	52.7354431939272	586.968138658947	42.3720596028986	1781	52.7354431939272	586.968138658947
Mycobacterium marseillense	S	68.7160290069206	246.472319018337	90.3466945003025	701042	68.7160290069206	246.472319018337
Mycobacterium noviomagense	S	101.416298209495	415.178578642357	185.569944220108	459858	101.416298209495	415.178578642357
Mycobacterium novum	S	87.9815608028801	376.852353061081	0.92106772093194	2492438	87.9815608028801	376.852353061081
Mycobacterium pallens	S	152.092460181227	403.499632534646	210.345646308256	370524	152.092460181227	403.499632534646
Mycobacterium paragordonae	S	45.8334177457461	178.026012866963	66.782207251918	1389713	45.8334177457461	178.026012866963
Mycobacterium paraintracellulare	S	38.4838898392834	77.8552002939242	27.8167749540496	1138383	38.4838898392834	77.8552002939242
Mycobacterium paraseoulense	S	30.2280049170898	85.3267333294742	29.8049835936905	590652	30.2280049170898	85.3267333294742
Mycobacterium parmense	S	39.3294853320206	83.0131795572282	56.5671845119368	185642	39.3294853320206	83.0131795572282
Mycobacterium phage 39HC	S	11.7637371040032	11.7637371040032	0	1463809	11.7637371040032	11.7637371040032
Mycobacterium phage Adler	S	17.526333315807	17.526333315807	0	1327959	17.526333315807	17.526333315807
Mycobacterium phage Adonis	S	9.81253495575372	15.0351137905974	0	2108121	9.81253495575372	15.0351137905974
Mycobacterium phage Aminay	S	15.3435107871372	15.9432084590383	0	2250291	15.3435107871372	15.9432084590383
Mycobacterium phage Archie	S	0.239049843804832	0.239049843804832	0	1718599	0.239049843804832	0.239049843804832
Mycobacterium phage Ariel	S	4.88204967973754	4.88204967973754	0	1541824	4.88204967973754	4.88204967973754
Mycobacterium phage Aziz	S	0.198772816386195	0.198772816386195	0	2762281	0.198772816386195	0.198772816386195
Mycobacterium phage Bella96	S	51.3373376456697	51.3373376456697	0	2024005	51.3373376456697	51.3373376456697
Mycobacterium phage Bipolar	S	16.4055450742351	16.4055450742351	0	1551711	16.4055450742351	16.4055450742351
Mycobacterium phage Bipper	S	6.57675667031212	14.4454067478031	0	1805457	6.57675667031212	14.4454067478031
Mycobacterium phage BirdsNest	S	17.3490631505899	17.3490631505899	0	2686231	17.3490631505899	17.3490631505899
Mycobacterium phage CELFI	S	10.0464144346883	10.0464144346883	0	2769359	10.0464144346883	10.0464144346883
Mycobacterium phage CRB2	S	12.135520076613	14.6138128684173	0	2483623	12.135520076613	14.6138128684173
Mycobacterium phage ConceptII	S	11.0954541924174	11.0954541924174	0	2178920	11.0954541924174	11.0954541924174
Mycobacterium phage DarthP	S	0.0809791349160975	0.0809791349160975	0	2015879	0.0809791349160975	0.0809791349160975
Mycobacterium phage Dori	S	38.9913511881887	93.7672876861626	0	1089121	38.9913511881887	93.7672876861626
Mycobacterium phage Dulcie	S	1.68369442966535	1.68369442966535	0	2517948	1.68369442966535	1.68369442966535
Mycobacterium phage DyoEdafos	S	9.103239360151	9.32611452899335	0	2599860	9.103239360151	9.32611452899335
Mycobacterium phage EagleEye	S	6.46660657964311	6.8157186913464	0	1429759	6.46660657964311	6.8157186913464
Mycobacterium phage EleanorGeorge	S	5.17309164649161	5.17309164649161	0	2301563	5.17309164649161	5.17309164649161
Mycobacterium phage Ellie	S	26.4579385161943	29.0836404879469	0	2762405	26.4579385161943	29.0836404879469
Mycobacterium phage Estave1	S	2.96187047219221	3.47903950549192	0	1536603	2.96187047219221	3.47903950549192
Mycobacterium phage EvilGenius	S	25.0997715920785	25.0997715920785	0	1821723	25.0997715920785	25.0997715920785
Mycobacterium phage Grizzly	S	2.71895005646529	2.97627386206016	0	2315539	2.71895005646529	2.97627386206016
Mycobacterium phage HINdeR	S	21.7595238236051	34.3428745432089	0	1327770	21.7595238236051	34.3428745432089
Mycobacterium phage Hlubikazi	S	1.73626526128158	2.49296467620943	0	2767559	1.73626526128158	2.49296467620943
Mycobacterium phage Jolie1	S	23.4076917675148	23.4076917675148	0	1463812	23.4076917675148	23.4076917675148
Mycobacterium phage Jorgensen	S	2.35780102045628	2.35780102045628	0	2759390	2.35780102045628	2.35780102045628
Mycobacterium phage KayaCho	S	9.49662822764699	13.5708039140276	0	1340830	9.49662822764699	13.5708039140276
Mycobacterium phage KiSi	S	9.11159069667192	9.79976946083591	0	2507856	9.11159069667192	9.79976946083591
Mycobacterium phage Krakatau	S	1.3737263839263	1.3737263839263	0	2283296	1.3737263839263	1.3737263839263
Mycobacterium phage Krueger	S	12.82084156004	12.82084156004	0	2015820	12.82084156004	12.82084156004
Mycobacterium phage Krypton555	S	0.136102974421624	0.136102974421624	0	2015885	0.136102974421624	0.136102974421624
Mycobacterium phage Kumao	S	44.2944618875102	63.3464316056752	0	2041344	44.2944618875102	63.3464316056752
Mycobacterium phage Larenn	S	3.73188635659667	3.73188635659667	0	1560285	3.73188635659667	3.73188635659667
Mycobacterium phage LastHope	S	6.91094555557091	6.91094555557091	0	2015886	6.91094555557091	6.91094555557091
Mycobacterium phage Lemuria	S	2.74736596288309	2.74736596288309	0	2599868	2.74736596288309	2.74736596288309
Mycobacterium phage LilMcDreamy	S	14.199189247603	16.7650718044846	0	2652422	14.199189247603	16.7650718044846
Mycobacterium phage Marshawn	S	58.7112934139552	66.2583608143928	0	2652423	58.7112934139552	66.2583608143928
Mycobacterium phage Melissauren88	S	2.35780102045628	2.35780102045628	0	2163593	2.35780102045628	2.35780102045628
Mycobacterium phage MooMoo	S	26.5871904724337	30.9972266199423	0	2108127	26.5871904724337	30.9972266199423
Mycobacterium phage Mulciber	S	3.72022120165904	3.85663440482114	0	1805459	3.72022120165904	3.85663440482114
Mycobacterium phage Myrna	S	27.7032369312538	28.773599856819	0	546805	27.7032369312538	28.773599856819
Mycobacterium phage Nibb	S	4.64871951021091	4.64871951021091	0	2510585	4.64871951021091	4.64871951021091
Mycobacterium phage Omnicron	S	4.81440933841522	5.41983521426617	0	1541819	4.81440933841522	5.41983521426617
Mycobacterium phage Paito	S	2.43216686610435	2.43216686610435	0	2315544	2.43216686610435	2.43216686610435
Mycobacterium phage Patt	S	18.0645627472587	18.0645627472587	0	2530139	18.0645627472587	18.0645627472587
Mycobacterium phage Phabba	S	26.6052832942742	28.640345955591	0	2027899	26.6052832942742	28.640345955591
Mycobacterium phage Phrappuccino	S	164.340147508903	185.08585971981	0	2591223	164.340147508903	185.08585971981
Mycobacterium phage Pinnie	S	1.66149864468203	1.75964782539884	0	2517965	1.66149864468203	1.75964782539884
Mycobacterium phage Piper2020	S	2.10315336299481	2.10315336299481	0	2517966	2.10315336299481	2.10315336299481
Mycobacterium phage Purky	S	1.29778442243402	1.29778442243402	0	2593351	1.29778442243402	1.29778442243402
Mycobacterium phage Quico	S	17.617398073575	17.8407640955589	0	1675555	17.617398073575	17.8407640955589
Mycobacterium phage Redno2	S	191.027507609117	215.696474478222	0	1340709	191.027507609117	215.696474478222
Mycobacterium phage Reindeer	S	3.26149350310494	3.26149350310494	0	2762283	3.26149350310494	3.26149350310494
Mycobacterium phage Ringer	S	21.1318202950002	21.1318202950002	0	2530144	21.1318202950002	21.1318202950002
Mycobacterium phage Saguaro	S	2.13665169586045	2.13665169586045	0	2315616	2.13665169586045	2.13665169586045
Mycobacterium phage Scowl	S	0.198772816386195	0.198772816386195	0	2099449	0.198772816386195	0.198772816386195
Mycobacterium phage Shandong1	S	2.42174142582448	2.42174142582448	0	1983447	2.42174142582448	2.42174142582448
Mycobacterium phage Sheen	S	11.5444258071111	11.7958345115898	0	1589274	11.5444258071111	11.7958345115898
Mycobacterium phage SirPhilip	S	2.3131578104525	2.41999549322849	0	2015824	2.3131578104525	2.41999549322849
Mycobacterium phage SuperGrey	S	11.3306371815935	24.9834389686734	0	1913038	11.3306371815935	24.9834389686734
Mycobacterium phage TheloniousMonk	S	14.8263386503583	17.711204602046	0	1701845	14.8263386503583	17.711204602046
Mycobacterium phage Thyatira	S	0.881827216538846	0.881827216538846	0	2283261	0.881827216538846	0.881827216538846
Mycobacterium phage Tonenili	S	2.05902818801628	2.5804932120565	0	1891703	2.05902818801628	2.5804932120565
Mycobacterium phage Urkel	S	6.8556072011298	6.8556072011298	0	1912978	6.8556072011298	6.8556072011298
Mycobacterium phage Validus	S	9.35121285230694	9.35121285230694	0	1414747	9.35121285230694	9.35121285230694
Mycobacterium phage Vortex	S	28.3316597707982	33.8928584596065	0	1034149	28.3316597707982	33.8928584596065
Mycobacterium phage Whirlwind	S	4.13224848036562	4.13224848036562	0	1340826	4.13224848036562	4.13224848036562
Mycobacterium phage Yuna	S	24.5033897532893	35.4401477700976	0	2599885	24.5033897532893	35.4401477700976
Mycobacterium phage Yunkel11	S	7.39114772499065	8.69896159227984	0	2599886	7.39114772499065	8.69896159227984
Mycobacterium phage Zaka	S	5.11773345820603	5.11773345820603	0	1391433	5.11773345820603	5.11773345820603
Mycobacterium pseudoshottsii	S	78.0509721721282	167.567295786044	91.4055954533427	265949	78.0509721721282	167.567295786044
Mycobacterium riyadhense	S	29.036156994748	65.3498245402165	30.5398196533674	486698	29.036156994748	65.3498245402165
Mycobacterium rufum	S	14.9371961581805	17.0630958977295	4.43457521382653	318424	14.9371961581805	17.0630958977295
Mycobacterium saskatchewanense	S	57.0248099400182	125.871061214755	71.2487055204954	220927	57.0248099400182	125.871061214755
Mycobacterium seoulense	S	77.2141147401745	414.953568837738	146.047591078763	386911	77.2141147401745	414.953568837738
Mycobacterium shigaense	S	54.5234026850902	160.862225582801	69.283825075332	722731	54.5234026850902	160.862225582801
Mycobacterium shinjukuense	S	40.2450654536639	115.821010773041	63.9552435688905	398694	40.2450654536639	115.821010773041
Mycobacterium shottsii	S	19.7057082620383	43.0907078925736	10.8102214803391	133549	19.7057082620383	43.0907078925736
Mycobacterium simiae	S	1358.73589428332	23679.5691428295	3375.31976998598	1784	1358.73589428332	23679.5691428295
Mycobacterium sp. 20KCMC460	S	24.6225584439294	43.6061790842696	0	2903536	24.6225584439294	43.6061790842696
Mycobacterium sp. DL440	S	58.9693435534653	207.339871469596	78.5385862014714	2675523	58.9693435534653	207.339871469596
Mycobacterium sp. DL592	S	86.9686541371453	429.992851691074	141.461369255643	2675524	86.9686541371453	429.992851691074
Mycobacterium sp. ELW1	S	30.194782666073	67.1546571754751	34.5333473234046	1547487	30.194782666073	67.1546571754751
Mycobacterium sp. EPa45	S	85.6049959604181	189.172895055004	102.50902082236	1545728	85.6049959604181	189.172895055004
Mycobacterium sp. IDR2000157661	S	20.1063985989212	21.5292069615103	0	2867005	20.1063985989212	21.5292069615103
Mycobacterium sp. JS623	S	61.8356135284553	116.190831535783	85.5869285594133	212767	61.8356135284553	116.190831535783
Mycobacterium sp. KMS	S	23.1061683433948	56.2817434890169	15.8864334058515	189918	23.1061683433948	56.2817434890169
Mycobacterium sp. MOTT36Y	S	25.0013755366841	41.6730743375832	0	1168287	25.0013755366841	41.6730743375832
Mycobacterium sp. MS1601	S	59.294476474683	195.941002309219	68.3798346060306	1936029	59.294476474683	195.941002309219
Mycobacterium sp. PYR15	S	143.521742546468	290.489621996564	187.158143346193	2051552	143.521742546468	290.489621996564
Mycobacterium sp. QIA-37	S	21.2580030393399	51.388696762875	11.6575756830827	1561223	21.2580030393399	51.388696762875
Mycobacterium sp. THAF192	S	69.8859573447988	171.790101415829	75.3820600566982	2587868	69.8859573447988	171.790101415829
Mycobacterium sp. WY10	S	44.1849976872143	77.3789344139575	20.658366101842	1920667	44.1849976872143	77.3789344139575
Mycobacterium sp. YC-RL4	S	199.168883641757	590.622214019228	340.018115974227	1682113	199.168883641757	590.622214019228
Mycobacterium spongiae	S	43.7142982748773	123.091441205865	55.9967531235022	886343	43.7142982748773	123.091441205865
Mycobacterium stomatepiae	S	35.6445851988545	80.4922285247729	49.985305432208	470076	35.6445851988545	80.4922285247729
Mycobacterium tuberculosis	S	375.325295642744	4348.10978446864	2065.11199887608	1773	375.325295642744	4348.10978446864
Mycobacterium ulcerans	S	301.276299439904	879.455685623823	575.502484547277	1809	301.276299439904	879.455685623823
Mycobacterium virus Bron	S	3.55737693254502	3.55737693254502	0	861047	3.55737693254502	3.55737693254502
Mycobacterium virus Liefie	S	5.59512552664119	5.59512552664119	0	1074304	5.59512552664119	5.59512552664119
Mycobacterium virus Renaud18	S	7.9431749602028	9.64801720951797	0	2845654	7.9431749602028	9.64801720951797
Mycobacterium virus Squirty	S	1.50818416135157	1.50818416135157	0	2845656	1.50818416135157	1.50818416135157
Mycobacterium virus TM4	S	93.6050665961008	97.1965846632098	19.4005704674857	1993872	93.6050665961008	97.1965846632098
Mycobacterium virus Tortellini	S	4.83625286532878	5.19647909991517	0	2560608	4.83625286532878	5.19647909991517
Mycobacterium virus Wildcat	S	27.4894429938156	32.5369286608402	0	1993859	27.4894429938156	32.5369286608402
Mycobacterium xenopi	S	135.034217711681	572.922907236523	287.201741837729	1789	135.034217711681	572.922907236523
Mycobacteroides	G	193.551061559283	821.037989777344	431.104642425766	670516	193.551061559283	821.037989777344
Mycobacteroides abscessus	S	94.8110443602662	185.403423481305	134.9486620238	36809	94.8110443602662	185.403423481305
Mycobacteroides chelonae	S	142.582162971412	921.241935714472	221.331215714804	1774	142.582162971412	921.241935714472
Mycobacteroides immunogenum	S	43.8963661110153	126.398251587115	59.8683050830476	83262	43.8963661110153	126.398251587115
Mycobacteroides salmoniphilum	S	36.8949232585596	107.758080131869	39.8293187910219	404941	36.8949232585596	107.758080131869
Mycobacteroides saopaulense	S	41.1902048913196	114.76945675407	44.7214423615162	1578165	41.1902048913196	114.76945675407
Mycolicibacillus	G	3.53873320428753	3.53873320428753	0	2126281	3.53873320428753	3.53873320428753
Mycolicibacillus parakoreensis	S	3.53873320428753	3.53873320428753	0	1069221	3.53873320428753	3.53873320428753
Mycolicibacter	G	95.3585699048283	247.636061757293	185.644832404361	1073531	95.3585699048283	247.636061757293
Mycolicibacter hiberniae	S	84.6506071840195	241.591586260221	121.38454305006	29314	84.6506071840195	241.591586260221
Mycolicibacter minnesotensis	S	46.5147817051163	180.092121323302	66.3307643312312	1118379	46.5147817051163	180.092121323302
Mycolicibacter sinensis	S	20.7050528444989	111.349373623765	8.01042943949359	875328	20.7050528444989	111.349373623765
Mycolicibacter terrae	S	39.106800672637	70.1098764734081	45.2812744424147	1788	39.106800672637	70.1098764734081
Mycolicibacterium	G	1374.7937838933	3096.01134041889	2273.02622891538	1866885	1374.7937838933	3096.01134041889
Mycolicibacterium aichiense	S	42.4637302221154	81.9562774156363	42.0566242252212	1799	42.4637302221154	81.9562774156363
Mycolicibacterium alvei	S	30.3881325940313	95.1970105267757	30.6937315168209	67081	30.3881325940313	95.1970105267757
Mycolicibacterium anyangense	S	77.3323535428039	258.839196453763	104.671150581273	1431246	77.3323535428039	258.839196453763
Mycolicibacterium arabiense	S	55.8108000294055	94.9084050307549	72.1041782036271	1286181	55.8108000294055	94.9084050307549
Mycolicibacterium aubagnense	S	85.2741385058839	217.606120852692	134.729042657486	319707	85.2741385058839	217.606120852692
Mycolicibacterium aurum	S	102.191014944527	361.963729645446	189.541124123858	1791	102.191014944527	361.963729645446
Mycolicibacterium austroafricanum	S	103.553921925099	1080.56660870109	210.673015954621	39687	103.553921925099	1080.56660870109
Mycolicibacterium baixiangningiae	S	155.650783837928	241.583590701699	203.63401695801	2761578	155.650783837928	241.583590701699
Mycolicibacterium boenickei	S	57.5207369555071	156.103930797177	75.843450538337	146017	57.5207369555071	156.103930797177
